province;red;green;blue;x;x
6027;102;2;116;Chulucanas;x
6028;2;2;117;Yuramarka;x
6029;102;2;118;Chota;x
6030;102;2;119;Wamachuko;x
6031;2;2;120;Wayllaq;x
6032;102;2;121;Wari;x
6033;2;2;122;Tayapampa;x
6034;2;102;123;Chilindrin;x
6035;2;102;124;Condorcanqui;x
6036;102;2;125;Utcupampa;x
6037;102;2;126;Pozuzo;x
6038;2;2;127;Tocachi;x
6039;102;2;128;Wallaga;x
6040;2;2;129;Cumbaza;x
6041;2;102;130;Konchucu;x
6042;2;2;131;Tahuamanu;x ##### MADRE DE DIOS, UCAYALI, Y LORETO #####
6043;2;2;132;Tambopata;x
6044;2;102;133;Purus;x
6045;2;102;134;Yurua;x
6046;2;102;135;Vehitiaricuy;x
6047;2;2;136;Iparia;x
6048;2;102;137;MayUshin;x
6049;102;2;138;Ahuyia;x
6050;2;2;139;Tapiche;x
6051;2;2;140;Maranon;x
6052;102;2;141;Parinari;x
6053;2;102;142;Mauta;x
6054;2;102;143;Ullpayacu;x
6055;2;2;144;Andoas;x
6056;2;2;145;Napo;x
6057;2;2;146;Guepi;x
6058;2;2;147;Pebas;x
6059;2;2;148;Yarana;x
6060;2;102;149;Catacocha;x ##### ECUADOR ####
6061;2;2;150;Machala;x
6062;102;102;151;Cumbinama;x
6063;2;102;152;Chirijos;x
6064;2;2;153;Colonche;x
6065;2;2;154;Kumbaratza;x
6066;102;2;155;Waakis;x
6067;2;2;156;Liripampa;x
6068;102;2;157;Babahuyu;x
6069;2;102;158;Cancebi;x
6070;2;2;159;Quevedo;x
6071;2;102;160;Ambato;x
6072;2;2;161;Tiputini;x
6073;2;2;162;Secoya;x
6074;102;2;163;Lumbaqui;x
6075;2;2;164;Imbaguarbak;x
6076;102;2;165;Yambe;x
6077;102;102;166;Chone;x
6078;102;2;167;Sangay;x
6079;2;2;168;BeniLakes;x 
6080;2;2;169;Calarca;x ##### COLOMBIA CONTINUED #####
6081;2;102;170;Otun;x
6082;102;2;171;Pimarucua;x
6083;102;2;172;Kimba;x
6084;2;2;173;Anchicaya;x 
6085;2;2;174;Cualamana;x
6086;2;102;175;Chequera;x
6087;2;202;176;Lili;x
6088;2;102;177;Yotoco;x
6089;202;2;178;Goakari;x
6090;102;2;179;Tulue;x
6091;2;102;180;Timbiqui;x
6092;2;102;181;Latolita;x
6093;2;202;182;MaguiPayan;x
6094;2;202;183;Tucurris;x
6095;2;2;184;Timana;x 
6096;2;2;185;Bolombolo;x
6097;2;102;186;Ebejico;x
6098;2;2;187;Taraza;x
6099;2;202;188;Mayaba;x
6100;2;202;189;Dabeibe;x
6101;102;2;190;Citara;x
6102;2;2;191;Cemaco;x
6103;2;102;192;Baudo;x
6104;2;2;193;Bojaya;x #
6105;2;152;194;Caucaya;x
6106;2;102;195;Assisi;x
6107;2;102;196;Caqueta;x
6108;2;152;197;Caguan;x
6109;2;152;198;Ariari;x
6110;2;2;199;Guayabero;x #
6111;102;2;200;Miriti-Parana;x
6112;102;2;201;Cara-Parana;x
6113;102;2;202;Igara-Parana;x
6114;102;2;203;Mecaya;x
6115;102;2;204;Tarapaca;x
6116;2;152;205;Vaupes;x
6117;102;2;206;Mitu;x
6118;102;2;207;Inirida;x
6119;102;2;208;Puinawai;x #
6120;2;2;209;Arauca;x
6121;2;152;210;Cutufi;x
6122;2;152;211;Orocue;x
6123;2;2;212;BeyondTypusSecondBuffer204;x
6124;2;2;213;BeyondTypusSecondBuffer205;x
6125;2;2;214;BeyondTypusSecondBuffer206;x
6126;2;2;215;BeyondTypusSecondBuffer207;x
6127;2;2;216;BeyondTypusSecondBuffer208;x
6128;2;2;217;BeyondTypusSecondBuffer209;x
6229;2;2;218;BeyondTypusSecondBuffer210;x
6130;2;2;219;BeyondTypusSecondBuffer211;x
6131;2;2;220;BeyondTypusSecondBuffer212;x
6132;2;2;221;BeyondTypusSecondBuffer213;x
6133;2;2;222;BeyondTypusSecondBuffer214;x
6134;2;2;223;BeyondTypusSecondBuffer215;x
6135;2;2;224;BeyondTypusSecondBuffer216;x
6136;2;2;225;BeyondTypusSecondBuffer217;x
6137;2;2;226;BeyondTypusSecondBuffer218;x
6138;2;2;227;BeyondTypusSecondBuffer219;x
6139;2;2;228;BeyondTypusSecondBuffer220;x
6140;2;2;229;BeyondTypusSecondBuffer221;x
6141;2;2;230;BeyondTypusSecondBuffer222;x
6142;2;2;231;BeyondTypusSecondBuffer223;x
6143;2;2;232;BeyondTypusSecondBuffer224;x
6144;2;2;233;BeyondTypusSecondBuffer225;x
6145;2;2;234;BeyondTypusSecondBuffer226;x
6146;2;2;235;BeyondTypusSecondBuffer227;x
6147;2;2;236;BeyondTypusSecondBuffer228;x
6148;2;2;237;BeyondTypusSecondBuffer229;x
6149;2;2;238;BeyondTypusSecondBuffer230;x
6150;2;2;239;BeyondTypusSecondBuffer231;x
6151;2;2;240;BeyondTypusSecondBuffer232;x
6152;2;2;241;BeyondTypusSecondBuffer233;x
6153;2;2;242;BeyondTypusSecondBuffer234;x
6154;2;2;243;BeyondTypusSecondBuffer235;x
6155;2;2;244;BeyondTypusSecondBuffer236;x
6156;2;2;245;BeyondTypusSecondBuffer237;x
6157;2;2;246;BeyondTypusSecondBuffer238;x
6158;2;2;247;BeyondTypusSecondBuffer239;x
6159;2;2;248;BeyondTypusSecondBuffer240;x
6160;2;2;249;BeyondTypusSecondBuffer241;x
6161;2;2;250;BeyondTypusSecondBuffer242;x
6162;2;1;2;BeyondTypusSecondBuffer243;x
6163;2;3;2;BeyondTypusSecondBuffer244;x
6164;2;4;2;BeyondTypusSecondBuffer245;x
6165;2;5;2;BeyondTypusSecondBuffer246;x
6166;2;6;2;BeyondTypusSecondBuffer247;x
6167;2;7;2;BeyondTypusSecondBuffer248;x
6168;2;8;2;BeyondTypusSecondBuffer249;x
6169;2;9;2;BeyondTypusSecondBuffer250;x
6170;2;10;2;BeyondTypusSecondBuffer251;x
6171;2;11;2;BeyondTypusSecondBuffer252;x
6172;2;12;2;BeyondTypusSecondBuffer253;x
6173;2;13;2;BeyondTypusSecondBuffer254;x
6174;2;14;2;BeyondTypusSecondBuffer255;x
6175;2;15;2;BeyondTypusSecondBuffer256;x
6176;2;16;2;BeyondTypusSecondBuffer257;x
6177;2;17;2;BeyondTypusSecondBuffer258;x
6178;2;18;2;BeyondTypusSecondBuffer259;x
6179;2;19;2;BeyondTypusSecondBuffer260;x
6180;2;20;2;BeyondTypusSecondBuffer261;x
6181;2;21;2;BeyondTypusSecondBuffer262;x
6182;2;22;2;BeyondTypusSecondBuffer263;x
6183;2;23;2;BeyondTypusSecondBuffer264;x
6184;2;24;2;BeyondTypusSecondBuffer265;x
6185;2;25;2;BeyondTypusSecondBuffer266;x
6186;2;26;2;BeyondTypusSecondBuffer267;x
6187;2;27;2;BeyondTypusSecondBuffer268;x
6188;2;28;2;BeyondTypusSecondBuffer269;x
6189;2;29;2;BeyondTypusSecondBuffer270;x
6190;2;30;2;BeyondTypusSecondBuffer271;x
6191;2;31;2;BeyondTypusSecondBuffer272;x
6192;2;32;2;BeyondTypusSecondBuffer273;x
6193;2;33;2;BeyondTypusSecondBuffer274;x
6194;2;34;2;BeyondTypusSecondBuffer275;x
6195;2;35;2;BeyondTypusSecondBuffer276;x
6196;2;36;2;BeyondTypusSecondBuffer277;x
6197;2;37;2;BeyondTypusSecondBuffer278;x
6198;2;38;2;BeyondTypusSecondBuffer279;x
6199;2;39;2;BeyondTypusSecondBuffer280;x
6200;2;40;2;BeyondTypusSecondBuffer281;x
6201;2;41;2;BeyondTypusSecondBuffer282;x
6202;2;42;2;BeyondTypusSecondBuffer283;x
6203;2;43;2;BeyondTypusSecondBuffer284;x
6204;2;44;2;BeyondTypusSecondBuffer285;x
6205;2;45;2;BeyondTypusSecondBuffer286;x
6206;2;46;2;BeyondTypusSecondBuffer287;x
6207;2;47;2;BeyondTypusSecondBuffer288;x
6208;2;48;2;BeyondTypusSecondBuffer289;x
6209;2;49;2;BeyondTypusSecondBuffer290;x
6210;2;50;2;BeyondTypusSecondBuffer291;x
6211;2;51;2;BeyondTypusSecondBuffer292;x
6212;2;52;2;BeyondTypusSecondBuffer293;x
6213;2;53;2;BeyondTypusSecondBuffer294;x
6214;2;54;2;BeyondTypusSecondBuffer295;x
6215;2;55;2;BeyondTypusSecondBuffer296;x
6216;2;56;2;BeyondTypusSecondBuffer297;x
6217;2;57;2;BeyondTypusSecondBuffer298;x
6218;2;58;2;BeyondTypusSecondBuffer299;x
6219;2;59;2;BeyondTypusSecondBuffer300;x
6220;2;60;2;BeyondTypusSecondBuffer301;x
6221;2;61;2;BeyondTypusSecondBuffer302;x
6222;2;62;2;BeyondTypusSecondBuffer303;x
6223;2;63;2;BeyondTypusSecondBuffer304;x
6224;2;64;2;BeyondTypusSecondBuffer305;x
6225;2;65;2;BeyondTypusSecondBuffer306;x
6226;2;66;2;BeyondTypusSecondBuffer307;x
6227;2;67;2;BeyondTypusSecondBuffer308;x
6228;2;68;2;BeyondTypusSecondBuffer309;x
6229;2;69;2;BeyondTypusSecondBuffer310;x
6230;2;70;2;BeyondTypusSecondBuffer311;x
6231;2;71;2;BeyondTypusSecondBuffer312;x
6232;2;72;2;BeyondTypusSecondBuffer313;x
6233;2;73;2;BeyondTypusSecondBuffer314;x
6234;2;74;2;BeyondTypusSecondBuffer315;x
6235;2;75;2;BeyondTypusSecondBuffer316;x
6236;2;76;2;BeyondTypusSecondBuffer317;x
6237;2;77;2;BeyondTypusSecondBuffer318;x
6238;2;78;2;BeyondTypusSecondBuffer319;x
6239;2;79;2;BeyondTypusSecondBuffer320;x
6240;2;80;2;BeyondTypusSecondBuffer321;x
6241;2;81;2;BeyondTypusSecondBuffer322;x
6242;2;82;2;BeyondTypusSecondBuffer323;x
6243;2;83;2;BeyondTypusSecondBuffer324;x
6244;2;84;2;BeyondTypusSecondBuffer325;x
6245;2;85;2;BeyondTypusSecondBuffer326;x
6246;2;86;2;BeyondTypusSecondBuffer327;x
6247;2;87;2;BeyondTypusSecondBuffer328;x
6248;2;88;2;BeyondTypusSecondBuffer329;x
6249;2;89;2;BeyondTypusSecondBuffer330;x
6250;2;90;2;BeyondTypusSecondBuffer331;x
6251;2;91;2;BeyondTypusSecondBuffer332;x
6252;2;92;2;BeyondTypusSecondBuffer333;x
6253;2;93;2;BeyondTypusSecondBuffer334;x
6254;2;94;2;BeyondTypusSecondBuffer335;x
6255;2;95;2;BeyondTypusSecondBuffer336;x
6256;2;96;2;BeyondTypusSecondBuffer337;x
6257;2;97;2;BeyondTypusSecondBuffer338;x
6258;2;98;2;BeyondTypusSecondBuffer339;x
6259;2;99;2;BeyondTypusSecondBuffer340;x
6260;2;100;2;BeyondTypusSecondBuffer341;x
6261;2;101;2;BeyondTypusSecondBuffer342;x
6262;2;102;2;BeyondTypusSecondBuffer343;x
6263;2;103;2;BeyondTypusSecondBuffer344;x
6264;2;104;2;BeyondTypusSecondBuffer345;x
6265;2;105;2;BeyondTypusSecondBuffer346;x
6266;2;106;2;BeyondTypusSecondBuffer347;x
6267;2;107;2;BeyondTypusSecondBuffer348;x
6268;2;108;2;BeyondTypusSecondBuffer349;x
6269;2;109;2;BeyondTypusSecondBuffer350;x
6270;2;110;2;BeyondTypusSecondBuffer351;x
6271;2;111;2;BeyondTypusSecondBuffer352;x
6272;2;112;2;BeyondTypusSecondBuffer353;x
6273;2;113;2;BeyondTypusSecondBuffer354;x
6274;2;114;2;BeyondTypusSecondBuffer355;x
6275;2;115;2;BeyondTypusSecondBuffer356;x
6276;2;116;2;BeyondTypusSecondBuffer357;x
6277;2;117;2;BeyondTypusSecondBuffer358;x
6278;2;118;2;BeyondTypusSecondBuffer359;x
6279;2;119;2;BeyondTypusSecondBuffer360;x
6280;2;120;2;BeyondTypusSecondBuffer361;x
6281;2;121;2;BeyondTypusSecondBuffer362;x
6282;2;122;2;BeyondTypusSecondBuffer363;x
6283;2;123;2;BeyondTypusSecondBuffer364;x
6284;2;124;2;BeyondTypusSecondBuffer365;x
6285;2;125;2;BeyondTypusSecondBuffer366;x
6286;2;126;2;BeyondTypusSecondBuffer367;x
6287;2;127;2;BeyondTypusSecondBuffer368;x
6288;2;128;2;BeyondTypusSecondBuffer369;x
6289;2;129;2;BeyondTypusSecondBuffer370;x
6290;2;130;2;BeyondTypusSecondBuffer371;x
6291;2;131;2;BeyondTypusSecondBuffer372;x
6292;2;132;2;BeyondTypusSecondBuffer373;x
6293;2;133;2;BeyondTypusSecondBuffer374;x
6294;2;134;2;BeyondTypusSecondBuffer375;x
6295;2;135;2;BeyondTypusSecondBuffer376;x
6296;2;136;2;BeyondTypusSecondBuffer377;x
6297;2;137;2;BeyondTypusSecondBuffer378;x
6298;2;138;2;BeyondTypusSecondBuffer379;x
6299;2;139;2;BeyondTypusSecondBuffer380;x
6300;2;140;2;BeyondTypusSecondBuffer381;x
6301;2;141;2;BeyondTypusSecondBuffer382;x
6302;2;142;2;BeyondTypusSecondBuffer383;x
6303;2;143;2;BeyondTypusSecondBuffer384;x
6304;2;144;2;BeyondTypusSecondBuffer385;x
6305;2;145;2;BeyondTypusSecondBuffer386;x
6306;2;146;2;BeyondTypusSecondBuffer387;x
6307;2;147;2;BeyondTypusSecondBuffer388;x
6308;2;148;2;BeyondTypusSecondBuffer389;x
6309;2;149;2;BeyondTypusSecondBuffer390;x
6310;2;150;2;BeyondTypusSecondBuffer391;x
6311;2;151;2;BeyondTypusSecondBuffer392;x
6312;2;152;2;BeyondTypusSecondBuffer393;x
6313;2;153;2;BeyondTypusSecondBuffer394;x
6314;2;154;2;BeyondTypusSecondBuffer395;x
6315;2;155;2;BeyondTypusSecondBuffer396;x
6316;2;156;2;BeyondTypusSecondBuffer397;x
6317;2;157;2;BeyondTypusSecondBuffer398;x
6318;2;158;2;BeyondTypusSecondBuffer399;x
6319;2;159;2;BeyondTypusSecondBuffer400;x
6320;2;160;2;BeyondTypusSecondBuffer401;x
6321;2;161;2;BeyondTypusSecondBuffer402;x
6322;2;162;2;BeyondTypusSecondBuffer403;x
6323;2;163;2;BeyondTypusSecondBuffer404;x
6324;2;164;2;BeyondTypusSecondBuffer405;x
6325;2;165;2;BeyondTypusSecondBuffer406;x
6326;2;166;2;BeyondTypusSecondBuffer407;x
6327;2;167;2;BeyondTypusSecondBuffer408;x
6328;2;168;2;BeyondTypusSecondBuffer409;x
6329;2;169;2;BeyondTypusSecondBuffer410;x
6330;2;170;2;BeyondTypusSecondBuffer411;x
6331;2;171;2;BeyondTypusSecondBuffer412;x
6332;2;172;2;BeyondTypusSecondBuffer413;x
6333;2;173;2;BeyondTypusSecondBuffer414;x
6334;2;174;2;BeyondTypusSecondBuffer415;x
6335;2;175;2;BeyondTypusSecondBuffer416;x
6336;2;176;2;BeyondTypusSecondBuffer417;x
6337;2;177;2;BeyondTypusSecondBuffer418;x
6338;2;178;2;BeyondTypusSecondBuffer419;x
6339;2;179;2;BeyondTypusSecondBuffer420;x
6340;2;180;2;BeyondTypusSecondBuffer421;x
6341;2;181;2;BeyondTypusSecondBuffer422;x
6342;2;182;2;BeyondTypusSecondBuffer423;x
6343;2;183;2;BeyondTypusSecondBuffer424;x
6344;2;184;2;BeyondTypusSecondBuffer425;x
6345;2;185;2;BeyondTypusSecondBuffer426;x
6346;2;186;2;BeyondTypusSecondBuffer427;x
6347;2;187;2;BeyondTypusSecondBuffer428;x
6348;2;188;2;BeyondTypusSecondBuffer429;x
6349;2;189;2;BeyondTypusSecondBuffer430;x
6350;2;190;2;BeyondTypusSecondBuffer431;x
6351;2;191;2;BeyondTypusSecondBuffer432;x
6352;2;192;2;BeyondTypusSecondBuffer433;x
6353;2;193;2;BeyondTypusSecondBuffer434;x
6354;2;194;2;BeyondTypusSecondBuffer435;x
6355;2;195;2;BeyondTypusSecondBuffer436;x
6356;2;196;2;BeyondTypusSecondBuffer437;x
6357;2;197;2;BeyondTypusSecondBuffer438;x
6358;2;198;2;BeyondTypusSecondBuffer439;x
6359;2;199;2;BeyondTypusSecondBuffer440;x
6360;2;200;2;BeyondTypusSecondBuffer441;x
6361;2;201;2;BeyondTypusSecondBuffer442;x
6362;2;202;2;BeyondTypusSecondBuffer443;x
6363;2;203;2;BeyondTypusSecondBuffer444;x
6364;2;204;2;BeyondTypusSecondBuffer445;x
6365;2;205;2;BeyondTypusSecondBuffer446;x
6366;2;206;2;BeyondTypusSecondBuffer447;x
6367;2;207;2;BeyondTypusSecondBuffer448;x
6368;2;208;2;BeyondTypusSecondBuffer449;x
6369;2;209;2;BeyondTypusSecondBuffer450;x
6370;2;210;2;BeyondTypusSecondBuffer451;x
6371;2;211;2;BeyondTypusSecondBuffer452;x
6372;2;212;2;BeyondTypusSecondBuffer453;x
6373;2;213;2;BeyondTypusSecondBuffer454;x
6374;2;214;2;BeyondTypusSecondBuffer455;x
6375;2;215;2;BeyondTypusSecondBuffer456;x
6376;2;216;2;BeyondTypusSecondBuffer457;x
6377;2;217;2;BeyondTypusSecondBuffer458;x
6378;2;218;2;BeyondTypusSecondBuffer459;x
6379;2;219;2;BeyondTypusSecondBuffer460;x
6380;2;220;2;BeyondTypusSecondBuffer461;x
6381;2;221;2;BeyondTypusSecondBuffer462;x
6382;2;222;2;BeyondTypusSecondBuffer463;x
6383;2;223;2;BeyondTypusSecondBuffer464;x
6384;2;224;2;BeyondTypusSecondBuffer465;x
6385;2;225;2;BeyondTypusSecondBuffer466;x
6386;2;226;2;BeyondTypusSecondBuffer467;x
6387;2;227;2;BeyondTypusSecondBuffer468;x
6388;2;228;2;BeyondTypusSecondBuffer469;x
6389;2;229;2;BeyondTypusSecondBuffer470;x
6390;2;230;2;BeyondTypusSecondBuffer471;x
6391;2;231;2;BeyondTypusSecondBuffer472;x
6392;2;232;2;BeyondTypusSecondBuffer473;x
6393;2;233;2;BeyondTypusSecondBuffer474;x
6394;2;234;2;BeyondTypusSecondBuffer475;x
6395;2;235;2;BeyondTypusSecondBuffer476;x
6396;2;236;2;BeyondTypusSecondBuffer477;x
6397;2;237;2;BeyondTypusSecondBuffer478;x
6398;2;238;2;BeyondTypusSecondBuffer479;x
6399;2;239;2;BeyondTypusSecondBuffer480;x
6400;2;240;2;BeyondTypusSecondBuffer481;x
6401;2;241;2;BeyondTypusSecondBuffer482;x
6402;2;242;2;BeyondTypusSecondBuffer483;x
6403;2;243;2;BeyondTypusSecondBuffer484;x
6404;2;244;2;BeyondTypusSecondBuffer485;x
6405;2;245;2;BeyondTypusSecondBuffer486;x
6406;2;246;2;BeyondTypusSecondBuffer487;x
6407;2;247;2;BeyondTypusSecondBuffer488;x
6408;2;248;2;BeyondTypusSecondBuffer489;x
6409;2;249;2;BeyondTypusSecondBuffer490;x
6410;2;250;2;BeyondTypusSecondBuffer491;x
6411;2;251;2;BeyondTypusSecondBuffer492;x
6412;2;252;2;BeyondTypusSecondBuffer493;x
6413;2;253;2;BeyondTypusSecondBuffer494;x
6414;2;254;2;BeyondTypusSecondBuffer495;x
6415;2;255;2;BeyondTypusSecondBuffer496;x
6416;1;2;2;BeyondTypusSecondBuffer497;x
6417;3;2;2;BeyondTypusSecondBuffer498;x
6418;4;2;2;BeyondTypusSecondBuffer499;x
6419;5;2;2;BeyondTypusSecondBuffer500;x
6420;6;2;2;BeyondTypusSecondBuffer501;x
6421;7;2;2;BeyondTypusSecondBuffer502;x
6422;8;2;2;BeyondTypusSecondBuffer503;x
6423;9;2;2;BeyondTypusSecondBuffer504;x
6424;10;2;2;BeyondTypusSecondBuffer505;x
6425;11;2;2;BeyondTypusSecondBuffer506;x
6426;12;2;2;BeyondTypusSecondBuffer507;x
6427;13;2;2;BeyondTypusSecondBuffer508;x
6428;14;2;2;BeyondTypusSecondBuffer509;x
6429;15;2;2;BeyondTypusSecondBuffer510;x
6430;16;2;2;BeyondTypusSecondBuffer511;x
6431;17;2;2;BeyondTypusSecondBuffer512;x
6432;18;2;2;BeyondTypusSecondBuffer513;x
6433;19;2;2;BeyondTypusSecondBuffer514;x
6434;20;2;2;BeyondTypusSecondBuffer515;x
6435;21;2;2;BeyondTypusSecondBuffer516;x
6436;22;2;2;BeyondTypusSecondBuffer517;x
6437;23;2;2;BeyondTypusSecondBuffer518;x
6438;24;2;2;BeyondTypusSecondBuffer519;x
6439;26;2;2;BeyondTypusSecondBuffer520;x
6440;27;2;2;BeyondTypusSecondBuffer521;x
6441;28;2;2;BeyondTypusSecondBuffer522;x
6442;29;2;2;BeyondTypusSecondBuffer523;x
6443;30;2;2;BeyondTypusSecondBuffer524;x
6444;31;2;2;BeyondTypusSecondBuffer525;x
6445;32;2;2;BeyondTypusSecondBuffer526;x
6446;33;2;2;BeyondTypusSecondBuffer527;x
6447;34;2;2;BeyondTypusSecondBuffer528;x
6448;35;2;2;BeyondTypusSecondBuffer529;x
6449;36;2;2;BeyondTypusSecondBuffer530;x
6450;37;2;2;BeyondTypusSecondBuffer531;x
6451;224;195;90;Bhamo;x
6452;135;237;146;Mong Mit;x
6453;110;57;172;Mong Yai;x
6454;125;181;184;Mong Lem;x
6455;102;172;232;Tenasserim;x
6456;8;62;113;Siam;x
6457;61;44;219;Mempawah;x
6458;70;182;116;Landak;x
6459;139;112;214;Natuna;x
6460;244;166;39;Simanggang;x
6461;239;17;249;Mentu Ulau;x
6462;33;148;220;Song;x
6463;86;237;152;Paser;x
6464;2;64;153;Batulicin;x
6465;161;203;131;Sukamara;x
6466;170;119;136;Phetchabun;x
6467;70;151;233;Lavo;x
6468;31;155;158;Suphanburi;x
6469;195;42;127;Three Pagodas;x
6470;233;33;46;Thanon Range;x
6471;142;9;78;Pasemah;x
6472;45;81;2;Roi Et;x
6473;211;90;229;Houaphanh;x
6474;223;237;102;Lampang IE ma home province;x
6475;52;68;77;Lamphun;x
6476;174;84;74;Phrae;x
6477;108;142;212;Songkhla;x
6478;254;131;7;Terang;x
6479;70;6;13;Gerik;x
6480;149;182;108;Sa Kaeo;x
6481;133;134;68;Mae Sot;x
6482;217;227;78;Sri Thep;x
6483;246;202;213;Kampot;x
6484;188;158;140;Northern Arakan;x
6485;254;87;63;Akyab;x
6486;49;106;149;Idkabue;x
6487;62;195;240;Khong Chiam;x
6488;229;72;178;Salavan;x
6489;180;65;200;Preah Vihear;x
6490;244;73;102;Kampong Pous Thom;x
6491;80;153;131;Pursat;x
6492;8;226;238;Vi Xuyen;x
6493;45;65;74;Minh Quang;x
6494;72;246;92;Nghe An;x
6495;240;201;177;Semantan;x
6496;42;234;191;Rhade or Dak Lak;x
6497;29;58;54;Son Nam;x
6498;198;208;51;Muang Xay;x
6499;10;216;35;Hpa An;x
6500;200;204;204;Myawaddy;x
6501;183;151;162;Asahan;x
6502;123;249;138;Tapanuli;x
6503;255;242;0;Serampas;x
6504;87;15;199;Kuansing;x
6505;201;176;33;Langkat;x
6506;126;174;66;Batahan;x
6507;90;117;254;Kluet;x
6508;107;238;117;Annamite Mountains;x
6509;251;99;116;Cao Bac;x
6510;60;62;207;Ten Layer Mountains;x
6511;218;141;39;Bone;x
6512;34;135;90;Wajo;x
6513;141;235;242;Soppeng;x
6514;86;68;51;Mandar;x
6515;202;86;142;Luwu;x
6516;72;208;96;Banggai;x
6517;153;217;234;Muang Ngoi;x
6518;255;174;200;Xayabuli;x
6519;220;146;58;Mangkunagara;x
6520;82;250;20;Yogyakarta;x
6521;206;67;68;Surakarta;x
6522;89;137;120;Bandung;x
6523;140;24;230;Sumedang;x
6524;29;160;114;Mort Chrouk (Chau Doc);x
6525;97;229;246;Raung Damrey (T�y Ninh);x
6526;49;32;101;Sambaliung;x
6527;42;36;172;Kartanegara;x
6528;64;34;227;Amaravati (Quang Ngai);x
6529;243;152;94;Lach (Da Lat);x
6530;155;212;78;Bima;x
6531;0;36;193;East Flores (Larantuka);x
6532;88;79;4;Simeulue;x
6533;164;188;92;Moro(tai);x
6534;39;177;131;Obi;x
6535;56;165;11;Jailolo;x
6536;216;222;106;Tenasserim;x
6537;64;185;81;Rayong;x
6538;73;166;125;Kanchanaburi;x
6539;255;219;167;Phichai;x
6540;247;86;95;Tak;x
6541;177;121;40;Chakangrao;x
6542;165;132;147;Prachinburi;x
6543;181;189;119;Kyaukpru;x
6544;43;246;202;Mong Hsat;x
6545;23;56;114;Mong Yawng;x
6546;95;240;91;Phongsali;x
6547;30;75;168;Muang Song;x
6548;72;120;3;Muang Lai;x
6549;126;92;227;Singapore;x
6550;15;116;129;Mongpale/Myaungmya;x
6551;74;46;23;Syriam/Thanlyin;x
6552;115;153;179;Hamu Lithit;x
6553;139;228;239;Simhampura;x
6554;63;84;1;Mnong;x
6555;14;250;133;Ma;x
6556;121;190;21;Lao Cai;x
6557;208;153;145;Hung Hoa;x
6558;11;126;122;Thai Nguyen;x
6559;9;227;76;Lang Son;x
6560;51;190;127;Raffles Bay/Gunwinggu;x
6561;133;88;63;Nunggubuyu;x
6562;245;147;63;Garawa;x
6563;104;237;86;Miriwoong;x
6564;146;172;235;Wunumbal;x
6565;240;192;84;Murrinh-Patha;x
6566;173;143;209;Kuuk Thaayorre;x
6567;1;133;181;Penang;x
6568;125;30;162;Dindings;x
6569;44;180;97;Klang;x
6570;250;230;35;Negeri Sembilan;x
6571;27;50;246;Klian Pauh;x
6572;230;179;234;Perlis;x
6573;214;174;104;Menara/Bang Nara;x
6574;7;228;73;Batu Mengkebang;x
6575;240;117;174;Lipis;x
6576;224;200;114;PEANUT PINYA;x
6577;153;85;112;Myinsaing;x
6578;2;146;19;Tagaung;x
6579;124;2;58;Myede;x
6580;160;22;216;Sambas;x
6581;224;126;134;Koh Kong;x
6582;140;224;91;Labansiek;x
6583;215;196;13;Srey Santhor;x
6584;114;71;144;Vat Nokor;x
6585;200;184;28;Pourang;x
6586;69;101;75;Tanjungpura;x
6587;222;38;99;Mandaling;x
6588;249;64;232;Meulaboh;x
6589;144;56;24;Alas;x
6590;144;219;215;Inderapura;x
6591;230;203;36;Pelalawan;x
6592;17;227;164;Banju Asin/Banyuasin;x
6593;166;203;154;Kaur/Krui;x
6594;171;158;244;Semangka/Bumi Ratu;x
6595;41;22;90;(Bandar) Lampung;x
6596;149;67;117;Tiku;x
6597;18;62;125;Sintang;x
6598;30;211;141;Kahajan;x
6599;23;94;234;Sampit;x
6600;24;10;67;Keningau;x
6601;126;254;199;Mukah;x
6602;239;91;133;Amuntai;x
6603;71;192;116;Dusun;x
6604;77;143;182;Moutong;x
6605;49;183;230;Poleang;x
6606;163;46;193;Mamuju;x
6607;27;49;189;Bungku;x
6608;196;115;92;Gresik;x
6609;12;89;150;Pampanga;x
6610;94;217;186;Ilongot;x
6611;202;100;238;Carig;x
6612;241;12;237;Kalilayan;x
6613;66;98;65;Bohol;x
6614;84;212;42;Subanen;x
6615;159;152;235;Blaan;x
6616;57;249;149;Masbate;x
6617;41;52;135;Madiun;x
6618;218;90;58;Malang;x
6619;111;155;173;Indramayu;x
6620;49;113;152;Taguima/Kumalarang;x
6621;114;233;224;Tawi Tawi/Bongao;x
6622;196;89;149;Manggarai/Pota;x
6623;68;83;208;Waru;x
6624;183;142;173;Wehali/Lidak;x
6625;5;110;95;Oekusi/Lifao;x
6626;63;106;171;Cova Lima/Suai;x
6627;213;192;69;Maubara;x
6628;163;207;101;Sikhottrabun;x
6629;16;56;152;Khemarat;x
6630;133;103;47;Phanom Rung;x
6631;168;94;55;Khamkeut;x
6632;50;46;113;Larantuka;x
6633;181;152;10;Alor;x
6634;207;18;230;Weetabula;x
6635;222;2;52;Jaffna;x #NEW SRILANKA
6636;223;52;2;Batticaloa;x
6637;224;2;112;Sitawaka;x 
6638;225;112;2;Kurunegala;x 
6639;226;2;172;Anuradhapura;x 
6640;227;172;2;Raigama;x #NEW SRILANKA
