province;red;green;blue;x;x
6666;85;54;100;Manchow;x
6667;105;74;120;Tamchow;x
6668;84;52;84;Yamchow;x
6669;228;158;99;Pinglo;x
6670;88;98;84;Camchow;x
6671;87;82;128;Hingjyun;x
6672;107;110;232;Sijan;x
6673;87;90;172;Taiping;x
6674;249;249;74;Changchow;x
6675;243;110;235;Xinghua;x
6676;79;244;91;Yanping;x
6677;255;129;26;Shaowu;x
6678;12;126;23;Funingzhou;x
6679;90;220;67;Nanan;x
6680;243;44;44;Jianchang;x
6681;255;200;32;Fuzhou;x
6682;205;138;222;Yuanzhou;x
6683;185;158;242;Linjiang;x
6684;165;178;172;Ruizhou;x
6685;151;120;55;Nankang;x
6686;62;52;235;Jiujiang;x
6687;149;243;44;Guangxin;x
6688;145;158;152;Ningzhou;x
6689;178;82;82;Chenzhou;x
6690;198;102;102;Guizhoufu;x
6691;238;142;142;Yongzhoufu;x
6692;213;114;84;Chalingzhoufu;x
6693;80;116;175;Baoqingfu;x
6694;40;76;215;Jingzhou;x
6695;120;156;215;Chenzhoufu;x
6696;160;196;255;Baojingzhou;x
6697;136;136;168;Yongshun;x
6698;116;116;148;Changdefu;x
6699;193;134;104;Yuezhoufu;x
6700;177;196;208;Xingguozhou;x
6701;137;156;168;Hanyangfu;x
6702;117;136;148;De'anfu;x
6703;157;176;188;Suizhou;x
6704;141;108;124;Mianyangzhou;x
6705;101;68;84;Anlufu;x
6706;161;128;144;Jingmenzhou;x
6707;121;88;104;Yilingzhou;x
6708;245;134;84;Shizhou;x
6709;173;77;77;Junzhou;x
6710;193;97;97;Yunyangfu;x
6711;168;217;247;Qizhou;x
6712;141;74;74;Taichowfu;x
6713;109;142;103;Chuzhoufu;x
6714;89;122;84;Quzhoufu;x
6715;117;140;235;Yanzhoufu;x
6716;137;160;215;Jiaxingfu;x
6717;157;180;195;Huzhoufu;x
6718;177;200;175;Anjizhou;x
6719;161;94;94;Zhoushan;x
6720;118;144;84;Chizhoufu;x
6721;188;114;153;Lu'anzhou;x
6722;168;94;133;Wuweizhou;x
6723;248;174;213;Hezhou;x
6724;228;154;193;Taipingfu;x
6725;98;120;146;Chuzhou;x
6726;205;217;59;Guangdezhou;x
6727;205;71;71;Changzhoufu;x
6728;226;122;193;Songjiangfu;x
6729;246;142;213;Taicangzhou;x
6730;205;102;20;Tongzhou;x
6731;185;122;40;Taizhou;x
6732;165;142;60;Gaoyouzhou;x
6733;127;238;131;Pizhou;x
6734;230;93;93;Sizhou;x
6735;210;73;73;Suzhou;x
6736;250;123;123;Shouzhou;x
6737;102;82;186;Bozhou;x
6738;191;218;43;Guangzhou;x
6739;211;238;63;Xinyang;x
6740;108;164;84;Chenzhou;x
6741;128;184;104;Suizhou;x
6742;206;146;148;Yuzhou;x
6743;186;166;168;Dengzhou;x
6744;228;150;99;Ruzhou;x
6745;248;170;119;Shanzhou;x
6746;188;190;139;Huaiqingfu;x
6747;118;148;212;Xuzhou;x
6748;138;168;232;Yuzhou;x
6749;158;188;252;Zhengzhou;x
6750;118;156;148;Weihuifu;x
6751;165;44;44;Ninghaizhou;x
6752;185;64;64;Dengzhou;x
6753;205;84;84;Pingduzhou;x
6754;225;104;104;Jiaozhou;x
6755;118;152;20;Juzhou;x
6756;106;138;220;Binzhou;x
6757;186;154;84;Dezhou;x
6758;166;174;104;Gaotang;x
6759;146;194;124;Taianzhou;x
6760;218;234;128;Dongchangfu;x
6761;198;214;108;Puzhou;x
6762;178;184;88;Linqingzhou;x
6763;158;164;68;Caozhou;x
6764;138;144;48;Dongpingzhou;x
6765;118;124;28;Jiningzhou;x
6766;98;104;8;Yizhou;x
6767;163;95;95;Kaizhou;x
6768;183;115;115;Guangpingfu;x
6769;203;135;135;Shundefu;x
6770;131;165;105;Zhaozhou;x
6771;111;145;85;Jizhou;x
6772;91;125;65;Shenzhou;x
6773;71;105;45;Qizhou;x
6774;51;85;25;Dingzhou;x
6775;207;122;20;Jingzhou;x
6776;187;102;40;Cangzhou;x
6777;119;164;84;Suqian;x
6778;139;184;104;Yizhou;x
6779;185;110;99;Langfang;x
6780;165;130;119;Zhuozhou;x
6781;145;150;139;Changping;x
6782;125;170;159;Tongzhou;x
6783;105;190;179;Jizhou;x
6784;114;72;68;Luanzhou;x
6785;144;230;164;Bao'anzhou;x
6786;164;250;184;Yanqing;x
6787;217;136;118;Yuzhou;x
6788;207;126;108;Hunyuan;x
6789;197;116;98;Yingzhou;x
6790;187;106;88;Shuozhou;x
6791;79;152;198;Xinzhou;x
6792;69;142;188;Kelanzhou;x
6793;59;132;178;Baodezhou;x
6794;49;122;168;Pingdingzhou;x
6795;217;128;182;Yongningzhou;x
6796;207;118;172;Fenzhoufu;x
6797;197;108;162;Xizhou;x
6798;89;130;245;Jizhou;x
6799;79;120;235;AmyzReuse-LakeWeishan;x
6800;69;110;225;Xiezhou;x
6801;59;100;215;Jiangzhou;x
6802;49;90;205;Huozhou;x
6803;80;162;86;Liaozhou;x
6804;70;152;76;Qinzhou;x
6805;60;142;66;Zezhou;x
6806;81;178;214;Yulin;x
6807;71;168;204;Jiazhou;x
6808;61;158;194;Suidezhou;x
6809;51;148;184;Fuzhou;x
6810;110;162;10;Binzhou;x
6811;120;172;20;Yaozhou;x
6812;130;182;30;Huazhou;x
6813;140;192;40;Tongzhou;x
6814;150;202;50;Shangzhou;x
6815;76;164;161;Qianzhou;x
6816;66;154;151;Longzhou;x
6817;216;120;245;Jinzhou;x
6818;206;110;235;Ningqiang;x
6819;69;236;230;Huizhou ;x
6820;83;206;54;Qingyangfu;x
6821;73;196;44;Ningzhou;x
6822;63;186;34;Jingzhou;x
6823;53;176;24;Jingningzhou;x
6824;43;166;14;Guyuanzhou;x
6825;103;212;102;Jiezhou;x
6826;113;222;92;Minzhou;x
6827;217;140;245;Zhuanglang;x
6828;207;130;235;Gongchangfu;x
6829;197;120;225;Jinglu;x
6830;187;110;215;Lintaofu;x
6831;205;200;33;Hezhou;x
6832;85;226;214;Zhenfan;x
6833;75;216;204;Yongchang;x
6834;111;50;182;Shanzhou;x
6835;121;60;172;Ganzhou;x
6836;131;70;162;Gaotai;x
6837;141;80;152;Zhenyi;x
6838;159;43;43;Bazhou;x
6839;169;53;53;Baoningfu;x
6840;179;63;63;Jianzhou;x
6841;189;73;73;Pengzhou;x
6842;199;83;83;Guang'anzhou;x
6843;209;93;93;Shunqingfu;x
6844;215;100;245;Tongzhou;x
6845;205;90;235;Mianzhou;x
6846;195;80;225;Hanzhou;x
6847;185;70;215;Wenchuan;x
6848;175;60;205;Chongqingzhou;x
6849;165;50;195;Jianzhou;x
6850;80;172;166;Weizhou;x
6851;70;162;156;Maozhou;x
6852;132;71;115;Meizhou;x
6853;142;81;125;Qiongzhou;x
6854;152;91;135;Yazhou;x
6855;162;101;145;Tianquan;x
6856;172;111;155;Lizhou;x
6857;90;42;138;Mahufu;x
6858;50;56;20;Xuzhoufu;x
6859;107;122;10;Kuizhou;x
6860;117;132;20;Zhongzhou;x
6861;127;142;30;Fuzhou;x
6862;137;152;40;Youyang;x
6863;147;162;50;Hezhou;x
6864;69;244;102;Yongning;x
6865;214;112;10;Dongchuan;x
6866;204;122;20;U'sa;x
6867;194;132;30;Zhenxiong;x
6868;55;127;69;Sinanfu;x
6869;65;137;79;Shiqianfu;x
6870;75;147;89;Sizhoufu;x
6871;214;88;182;Huangpingzhou;x
6872;204;78;172;Pingyue;x
6873;194;68;162;Guzhou;x
6874;184;58;152;Lipingfu;x
6875;174;48;142;Duyunfu;x
6876;164;38;132;Mahazhou;x
6877;154;28;122;Dushanzhou;x
6878;86;90;244;Pu'anzhou;x
6879;76;80;234;Yongningzhou;x
6880;66;70;224;Anshun;x
6881;56;60;214;Zhenningzhou;x
6882;46;50;204;Dingpanzhou;x
6883;36;40;194;Guangshunzhou;x
6884;26;30;184;Xintian;x
6885;84;66;118;Qujingfu;x
6886;74;56;108;Xundianfu;x
6887;64;46;98;Wudingfu;x
6888;54;36;88;Chengjiangfu;x
6889;44;26;78;Xinhuazhou;x
6890;212;68;182;Guangnanfu;x
6891;202;58;172;Guangxifu;x
6892;245;206;10;Zhenyuanfu;x
6893;235;196;20;Weiyuanzhou;x
6894;225;186;30;Jingdongfu;x
6895;59;195;40;Shunningfu;x
6896;212;64;54;Yao'an;x
6897;202;54;44;Chuxiongfu;x
6898;192;44;34;Menghuafu;x
6899;182;34;24;Yongchang;x
6900;85;230;84;Yongningfu;x
6901;95;220;94;Beishengzhou;x
6902;105;210;104;Heqing;x
6903;221;230;30;Fachow;x
6904;75;62;234;Jiayingzhou;x
6905;98;108;94;Yulinzhou;x
6906;77;72;138;Binzhou;x
6907;97;92;158;Xiangzhou;x
6908;77;80;182;Hengzhou;x
6909;84;70;245;Sichengzhou;x
6910;218;148;89;Quanzhou;x
6911;198;128;69;Yongningzhou;x
6912;188;118;59;Yong'anzhou;x
6913;77;80;162;Siming-Fu;x
6914;213;76;118;Fogang;x
6915;239;239;64;Longyanzhou;x
6916;89;126;136;Yongchunzhou;x
6917;99;136;146;Xiamen;x
6918;105;102;10;Ningduzhou;x
6919;108;146;138;Cizhou;x
6920;107;54;106;Taitung;x
6921;115;110;202;Fongshan;x
6922;183;123;122;Jinzhou;x
6923;173;113;112;Yingzhou;x
6924;163;103;102;Fuzhou;x
6925;113;86;74;Xinminfu;x
6926;133;106;94;Baiqibao;x
6927;123;96;84;Zizaizhou;x
6928;143;116;104;Anlezhou;x
6929;140;69;200;Mannar;x
6930;163;136;124;Fushun;x
6931;105;200;133;Xiuyan;x
6932;95;190;123;Shenzhou;x
6933;90;42;245;Daning;x
6934;80;32;235;Guangning;x
6935;219;48;138;Guazhou;x
6936;229;58;148;Shazhou;x
6937;54;55;138;Handong;x
6938;110;46;74;A'duan;x
6939;4;4;25;Oki;x
6940;4;4;26;Yasugi;x
6941;104;4;27;Niimi;x
6942;104;4;28;Shiga;x
6943;4;4;29;Coylat;x
6944;4;4;30;Galle;x
6945;4;4;31;Puttalam;x
6946;4;4;32;Badulla;x
6947;4;4;33;Noshiro;x
6948;4;104;34;Ampara;x
6949;4;104;35;Kitaakita;x
6950;4;4;36;Morioka;x
6951;4;4;37;Iwadeyama;x
6952;4;4;38;Iturup;x
6953;4;4;39;Niigata;x
6954;4;4;40;JapanWastes;x
6955;104;4;41;Muramatsu;x
6956;4;4;42;Tendo;x
6957;4;104;43;Nagaoka;x
6958;4;4;144;Tochigi;x
6959;4;4;45;Hachijo;x
6960;4;4;46;Boseong;x
6961;4;4;47;Ulsan;x
6962;4;4;48;Gochang;x
6963;4;4;49;Gimcheon;x
6964;4;4;50;Yeonju;x
6965;4;104;51;Andong;x
6966;4;4;52;Manpo;x
6967;4;4;53;Huichon;x
6968;4;4;54;Kiaichon;x
6969;4;4;55;Zuanghe;x
6970;4;4;56;IDReservedForOtherBTBasedProjects311;x
6971;4;4;57;IDReservedForOtherBTBasedProjects312;x
6972;4;4;58;IDReservedForOtherBTBasedProjects313;x
6973;4;4;59;IDReservedForOtherBTBasedProjects314;x
6974;4;4;60;IDReservedForOtherBTBasedProjects315;x
6975;4;4;61;IDReservedForOtherBTBasedProjects316;x
6976;4;4;62;IDReservedForOtherBTBasedProjects317;x
6977;4;4;63;IDReservedForOtherBTBasedProjects318;x
6978;4;4;64;IDReservedForOtherBTBasedProjects319;x
6979;4;4;65;IDReservedForOtherBTBasedProjects320;x
6980;4;4;66;IDReservedForOtherBTBasedProjects321;x
6981;4;4;67;IDReservedForOtherBTBasedProjects322;x
6982;4;4;68;IDReservedForOtherBTBasedProjects323;x
6983;4;4;69;IDReservedForOtherBTBasedProjects324;x
6984;4;4;70;IDReservedForOtherBTBasedProjects325;x
6985;4;4;71;IDReservedForOtherBTBasedProjects326;x
6986;4;4;72;IDReservedForOtherBTBasedProjects327;x
6987;4;4;73;IDReservedForOtherBTBasedProjects328;x
6988;4;4;74;IDReservedForOtherBTBasedProjects329;x
6989;4;4;75;IDReservedForOtherBTBasedProjects330;x
6990;4;4;76;IDReservedForOtherBTBasedProjects331;x
6991;4;4;77;IDReservedForOtherBTBasedProjects332;x
6992;4;4;78;IDReservedForOtherBTBasedProjects333;x
6993;4;4;79;IDReservedForOtherBTBasedProjects334;x
6994;4;4;80;IDReservedForOtherBTBasedProjects335;x
6995;4;4;81;IDReservedForOtherBTBasedProjects336;x
6996;4;4;82;IDReservedForOtherBTBasedProjects337;x
6997;4;4;83;IDReservedForOtherBTBasedProjects338;x
6998;4;4;84;IDReservedForOtherBTBasedProjects339;x
6999;4;4;85;IDReservedForOtherBTBasedProjects340;x ### EAST ASIA END
7000;100;100;8;CUT130;x
7001;100;100;83;Caltanissetta;x
7002;100;100;158;Catania;x
7003;100;100;238;Catanzaro;x
7004;100;100;33;Metera;x
7005;100;100;108;Lecce;x
7006;100;100;183;Brindisi;x
7007;100;100;58;Barletta;x
7008;100;100;133;Melfi;x
7009;100;100;208;Cilento;x
7010;200;200;8;CUT130;x
7011;200;200;83;SanSevero;x
7012;200;200;158;Benevento;x
7013;200;200;238;Chieti;x
7014;200;200;33;Teramo;x
7015;200;200;108;Marsica;x
7016;200;200;183;Sora;x
7017;200;200;58;Gaeta;x
7018;200;200;133;Velletri;x
7019;200;200;208;Sabina;x
7020;100;100;7;Campagna;x
7021;100;100;82;Orvieto;x
7022;100;100;157;Terni;x
7023;100;100;237;CUT130;x
7024;100;100;32;Norcia;x
7025;100;100;107;Pesaro;x
7026;100;100;182;Camerino;x
7027;100;100;57;Fabriano;x
7028;100;100;132;Faenza;x
7029;100;100;207;Gubbio;x
7030;200;200;7;Macerata;x
7031;200;200;82;Forli;x
7032;200;200;157;Rimini;x
7033;200;200;237;TuscanRomagna;x
7034;200;200;32;Carpegna;x
7035;200;200;107;CittadiCastello;x
7036;200;200;182;Faligno;x
7037;200;200;57;Fermo;x
7038;200;200;132;Bonifacio;x
7039;200;200;207;Chiusi;x
7040;100;100;6;Corte;x
7041;100;100;81;Orbetello;x
7042;100;100;156;Grosetto;x
7043;100;100;236;Castiglione;x
7044;100;100;31;MassaMarittima;x
7045;100;100;106;Bardi;x
7046;100;100;181;Cortona;x
7047;100;100;56;PratoPistoia;x
7048;100;100;131;Tortona;x
7049;100;100;206;NEFlorence;x
7050;200;200;6;Sovana;x
7051;200;200;81;Volterra;x
7052;200;200;156;AlbaPiedmont;x
7053;200;200;236;Finale;x
7054;200;200;31;Oneglia ;x
7055;200;200;106;LaSpezia;x
7056;200;200;181;MonacoVentimiglia;x
7057;200;200;56;Piacenza;x
7058;200;200;131;Alessandria;x
7059;200;200;206;Fivizzano;x
7060;100;100;5;Bobbio;x
7061;100;100;80;Acqui;x
7062;100;100;155;Ceva;x
7063;100;100;235;Mondovi;x
7064;100;100;30;Tende;x
7065;100;100;105;Chivasso;x
7066;100;100;180;Chieri;x
7067;100;100;55;ReggioEmilia;x
7068;100;100;130;CorreggioGuastalla;x
7069;100;100;205;Amyz-Foggia;x
7070;200;200;5;Asti;x
7071;200;200;80;Pinerolo;x
7072;200;200;155;Ivrea;x
7073;200;200;235;Amyz-Pantelleria;x
7074;200;200;30;Como;x
7075;200;200;105;Vercelli;x
7076;200;200;180;Chioggia;x
7077;200;200;55;CUT130;x
7078;200;200;130;Lodi;x
7079;200;200;205;Biella;x
7080;100;100;4;Ossola;x
7081;100;100;79;Polesine;x
7082;100;100;154;Pazin;x
7083;100;100;234;ValCamonica;x
7084;100;100;29;Lagarina;x
7085;100;100;104;Vicenza;x
7086;100;100;179;Pordenone;x
7087;100;100;54;Ceneda;x
7088;100;100;129;Cadore;x
7089;100;100;204;Feltre;x
7090;200;200;4;Rovigno;x
7091;200;200;79;Tolmino;x
7092;200;200;154;Meran;x
7093;200;200;234;Brixen;x
7094;200;200;29;Belluno;x
7095;200;200;104;Sulcis;x
7096;200;200;179;Udine;x
7097;200;200;54;Nuoro;x
7098;200;200;129;Tolmezzo;x
7099;200;200;204;Ogliastra;x
7100;100;100;3;Koroni;x
7101;100;100;78;Messenia;x
7102;100;100;153;Arcadia;x
7103;100;100;233;Amyz-Murau;x
7104;100;100;28;Corinthia;x
7105;111;1;1;UNKNOWNPROBLEMWITHTHISPROVID;x
7106;100;100;178;Rettimo;x
7107;100;100;53;Sitia;x
7108;100;100;128;Neopatras;x
7109;100;100;203;Karystos;x
7110;200;200;3;Oreoi;x
7111;200;200;78;Boeotia;x
7112;200;200;153;Naupaktos;x
7113;200;200;233;ZetounionBodonitsa;x
7114;200;200;28;Salona;x
7115;200;200;103;Acarnania;x
7116;200;200;178;Amyz-Isernia;x
7117;200;200;53;Demetrias;x
7118;200;200;128;Pharsala;x
7119;200;200;203;Amyz-Ikaria;x
7120;100;100;2;Chalkidiki;x
7121;100;100;77;Amyz-Ascoli;x
7122;100;100;152;Veroia;x
7123;100;100;232;MacedonianEdessa;x
7124;100;100;27;ServiaKozani;x
7125;100;100;102;Lefkada;x
7126;100;100;177;Zakynthos;x
7127;100;100;52;Kavala;x
7128;100;100;127;Drama;x
7129;100;100;202;Xanthi;x
7130;200;200;2;Evros;x
7131;200;200;77;Arta;x
7132;200;200;152;Thesprotia;x
7133;200;200;232;Metsovo;x
7134;200;200;27;Ainos;x
7135;200;200;102;CUT130;x
7136;200;200;177;Rhaidestos;x
7137;200;200;52;Selymbria;x
7138;200;200;127;Bizye;x
7139;200;200;202;Sozopolis;x
7140;100;100;1;Butrint;x
7141;100;100;76;Gjirokaster;x
7142;100;100;151;Korce;x
7143;100;100;231;Fier;x
7144;100;100;26;Peshkopi;x
7145;100;100;101;Ohrid;x
7146;100;100;176;Prilep;x
7147;100;100;51;Kratovo;x
7148;100;100;126;Shtip;x
7149;100;100;201;Kopsis;x
7150;200;200;1;Kran;x
7151;200;200;76;Asenovgrad;x
7152;200;200;151;Ormenio;x
7153;200;200;231;Amyz-Pescara;x
7154;200;200;26;Karvuna;x
7155;200;200;101;Yambol;x
7156;200;200;176;SlivenKarnobatLozonets;x
7157;200;200;51;Ludogorie;x
7158;200;200;126;Shumen;x
7159;200;200;201;ChervenRuse;x
7160;50;50;25;Amyz-Enna;x
7161;50;50;100;Amyz-Rausa;x
7162;50;50;175;Amyz-Ostrava;x
7163;100;100;103;Monemvasia;x
7164;50;50;50;Amyz-Cefalu;x
7165;50;50;125;Amyz-Savona;x
7166;50;50;200;Amyz-Varese;x
7167;50;50;75;Amyz-Unicov;x
7168;50;50;150;Amyz-Jedrzejow;x
7169;50;50;225;Amyz-Domazlice;x
7170;50;100;25;Amyz-Slany;x
7171;50;100;100;Amyz-Podebrady;x
7172;50;100;175;Amyz-Laa;x
7173;50;100;250;Amyz-Modling;x
7174;50;100;50;Amyz-Gussing;x
7175;50;100;125;Amyz-Horn;x
7176;50;100;200;Amyz-Melk;x
7177;50;100;75;Amyz-Schaldming;x
7178;50;100;150;Amyz-Wels;x
7179;50;100;225;Tábor;x
7180;50;150;25;Amyz-Freistadt;x
7181;50;150;100;Amyz-Freiberg;x
7182;50;150;175;Amyz-Krems;x
7183;50;150;250;Amyz-BadIschl;x
7184;50;150;50;Amyz-Partenkirchen;x
7185;50;150;125;Amyz-Tolz;x
7186;50;150;200;Amyz-Matrei;x
7187;50;150;75;Amyz-Pongau;x
7188;50;150;150;Amyz-Zilna;x
7189;50;150;225;Amyz-Bars;x
7190;50;200;25;Cembalo;x
7191;50;200;100;Guzliev;x
7192;50;200;175;Solkhat;x
7193;112;1;1;Ichki;x
7194;50;200;50;Kinburn;x
7195;50;200;125;Ochakiv;x
7196;50;200;200;Ekaterinoslav ;x
7197;50;200;75;Voznesensk;x
7198;50;200;150;KryvyiRih;x
7199;50;200;225;Kropyvnytskyi ;x
7200;100;50;25;KyzylYar;x
7201;100;50;100;Mariupol;x
7202;100;50;175;Donetsk;x
7203;100;50;250;Taganrog;x
7204;100;50;50;Luhansk;x
7205;100;50;125;BelskaSloboda;x
7206;100;50;200;Uman;x
7207;100;50;75;Ostrog;x
7208;100;50;150;Medzhybizh;x
7209;100;50;225;Rybnytsia;x
7210;100;150;25;MedininkaiVarniai;x
7211;100;150;100;Wizajny;x
7212;100;150;175;Jubarkas;x
7213;100;150;250;Birzai;x
7214;100;150;50;Drysa;x
7215;100;150;125;Lepiel;x
7216;100;150;200;Braslaw;x
7217;100;150;75;Orsha;x
7218;100;150;150;Vileyka;x
7219;100;150;225;Myadzel;x
7220;150;50;25;Zaslawye;x
7221;150;50;100;Lahoysk;x
7222;150;50;175;Drutsk;x
7223;150;50;250;Vawkavytsk;x
7224;150;50;50;Slonim;x
7225;150;50;125;Mahilna;x
7226;150;50;200;KletskKapyl;x
7227;150;50;75;Byalynichy;x
7228;121;1;1;Olevsk;x
7229;150;50;225;Chavusy;x
7230;150;100;25;Kobryn;x
7231;150;100;100;Svisloch;x
7232;150;100;175;Luninets;x
7233;150;100;250;Pietrykaw;x
7234;150;100;50;Svietlahorsk;x
7235;150;100;125;Rahachow;x
7236;150;100;200;Rechytsa;x
7237;150;100;75;Brahin;x
7238;150;100;150;Krychaw;x
7239;150;100;225;YuriyevBilaTserka;x
7240;150;150;25;Chachersk;x
7241;150;150;100;Mazyr;x
7242;150;150;175;Chernobyl;x
7243;150;150;250;Ratne;x
7244;150;150;50;Stepan;x
7245;150;150;125;Dubrovytsia;x
7246;150;150;200;Vozvyahel;x
7247;150;150;75;Amyz-MidRhaetianAlps;x
7248;150;150;150;Sosnytsia;x
7249;150;150;225;Putyvl;x
7250;150;200;25;Boryspil;x
7251;122;1;1;Oleksandriia;x
7252;150;200;175;Hadyach;x
7253;150;200;250;KaminKashyrskyi;x
7254;150;200;50;Ushytsia;x
7255;150;200;125;Myrhorod;x
7256;150;200;200;Kremenchuk;x
7257;150;200;75;Samaraii;x
7258;150;200;150;Chuhuiv;x
7259;150;200;225;Korsun;x
7260;200;50;25;Amyz-Sterzing;x
7261;200;50;100;Amyz-Liechtenstein;x
7262;200;50;175;DrohiczynBielsk;x
7263;200;50;250;BialaPodlaskie;x
7264;200;50;50;Nur;x
7265;200;50;125;Amyz-Bludenz;x
7266;200;50;200;Szczebrzeszyn;x
7267;200;50;75;Sanok;x
7268;200;50;150;Peremyl;x
7269;200;50;225;Rohatyn;x
7270;200;150;25;Sambir;x
7271;200;150;100;Terebovlia;x
7272;200;150;175;Zalishchysky;x
7273;200;150;250;Pokuttia;x
7274;200;150;50;Bukovina;x
7275;200;150;125;Khotyn;x
7276;200;150;200;Focsani;x
7277;200;150;75;Bender;x
7278;200;150;150;Moncastro;x
7279;200;150;225;Transdniestria;x
7280;214;95;61;Tane;x
7281;204;85;51;Osumi;x
7282;194;75;41;Usuki;x
7283;184;65;31;Morokata;x
7284;161;54;48;Kuma;x
7285;151;44;38;Aso;x
7286;141;34;28;Amakusa;x
7287;212;152;148;Chikugo;x
7288;202;142;138;Sonogi;x
7289;192;132;128;Matsuura;x
7290;182;122;118;Goto;x
7291;172;112;108;Kanzaki;x
7292;35;146;42;Oka;x
7293;195;84;163;Buzen;x
7294;185;74;153;Satsuma;x
7295;175;64;143;Hita;x
7296;214;134;156;Hyuga;x
7297;57;76;12;Hata;x
7298;144;191;136;Uwa;x
7299;185;78;59;Sanuki;x
7300;165;58;39;Awaji;x
7301;144;132;163;Nagato;x
7302;58;88;106;Takata;x
7303;68;98;116;Bingo;x
7304;36;154;42;Hoki;x
7305;39;177;111;Bitchu;x
7306;49;187;121;Mimasaka;x
7307;144;136;69;Akashi;x
7308;197;108;163;Inaba;x
7309;126;30;103;Tanba;x
7310;134;130;153;Settsu;x
7311;3;5;28;Kochi;x
7312;187;102;59;Yoshinoi;x
7313;147;180;46;Wakayama;x
7314;36;138;116;North Omi;x
7315;46;128;106;Fukuyama;x
7316;56;118;96;Yamaguchi;x
7317;3;5;29;LakeBiwa;x
7318;165;207;40;Ano;x
7319;165;164;89;Wakasa;x
7320;90;142;136;Kaga;x
7321;100;152;146;Noto;x
7322;110;162;156;Uozu;x
7323;90;138;42;Hida;x
7324;100;148;52;Iwamura;x
7325;38;50;42;Kiyosu;x
7326;215;179;53;Atsumi;x
7327;225;169;43;Totomi;x
7328;209;181;73;Nagano;x
7329;199;171;63;Chiisagata;x
7330;189;161;53;Ono;x
7331;179;151;43;Kiso;x
7332;173;118;203;Izu;x
7333;37;46;136;Kawagoe;x
7334;47;56;146;Iwatsuki;x
7335;91;154;42;Gunma;x
7336;140;94;215;Nasu;x
7337;130;84;205;Aso;x
7338;64;43;188;Awa;x
7339;54;33;178;Kazusa;x
7340;145;44;89;Tsukuba;x
7341;37;146;116;Sado;x
7342;47;136;106;Kanbara;x
7343;57;146;116;Murakami;x
7344;37;42;42;Nakamura;x
7345;47;52;52;Iwashiro;x
7346;57;62;62;Osaki;x
7347;67;72;72;Iwaki;x
7348;77;82;82;Tamura;x
7349;87;92;92;Ishinomaki;x
7350;217;64;64;Rikuchu;x
7351;207;74;74;Tsugaru;x
7352;197;84;84;Iwai;x
7353;187;94;94;Hei;x
7354;197;140;204;Senboku;x
7355;187;130;194;Hinai;x
7356;177;120;184;Yuri;x
7357;145;148;163;Okitama;x
7358;135;138;153;Tagawa ;x
7359;91;162;42;Iburi;x
7360;166;52;89;Teshio;x
7361;176;62;99;Kitami;x
7362;186;72;109;Kamikawa;x
7363;200;44;89;Hidaka;x
7364;190;54;99;Kushiro;x
7365;180;64;109;Nemuro;x
7366;170;74;119;Chishima;x
7367;166;56;183;Karafuto;x
7368;163;148;89;Amami;x
7369;173;158;99;Sakishima;x
7370;48;78;96;Kamo;x
7371;199;129;175;Puryong;x
7372;114;98;138;Kapsan;x
7373;124;108;148;Yeongheung;x
7374;134;118;158;Anbyon;x
7375;142;68;117;Nyongbyon;x
7376;152;78;127;Anju;x
7377;91;158;136;Songchon;x
7378;126;200;138;Yangyang;x
7379;116;190;128;Samcheok;x
7380;114;102;245;Chuncheon ;x
7381;124;112;235;Hoiyang;x
7382;221;174;30;Sohung;x
7383;211;164;40;Pyongsan;x
7384;222;80;182;Yonan;x
7385;212;70;172;Pungcheon;x
7386;163;144;183;Kaesong;x
7387;173;154;193;Yangju;x
7388;168;196;54;Incheon;x
7389;178;206;64;Gwangju;x
7390;178;190;46;Cheongju;x
7391;223;104;10;Gongju;x
7392;185;54;130;Namwon;x
7393;175;64;120;Suncheon;x
7394;165;74;110;Jangheung;x
7395;115;106;74;Sangju;x
7396;125;116;84;Changwon;x
7397;144;63;115;Daegu;x
7398;4;4;194;Busan;x
7399;4;4;195;Mokpo;x
7400;252;44;44;Talladega;x
7401;213;213;255;Sawokli;x
7402;0;103;71;Chawasha;x
7403;128;0;41;Taensa;x
7404;215;63;81;Opelousa;x
7405;204;0;0;Okefenokee;x
7406;203;83;7;Ocmulgee;x
7407;234;170;0;Kennesaw;x
7408;215;0;63;Tugaloo;x
7409;0;142;155;Tekesta;x
7410;61;57;53;Tampa;x
7411;206;184;136;Wakulla;x
7412;250;70;22;Removed128FL4626;x
7413;179;57;130;Ogale;x
7414;155;133;120;Okatibbee;x
7415;120;222;190;Chakchiuma;x
7416;190;91;62;Hushpuckena;x
7417;0;33;71;Hopahka;x
7418;102;221;14;Copiah;x
7419;255;75;75;Acolapissa;x
7420;253;168;83;Conecuh;x
7421;218;77;156;Koshak;x
7422;191;253;145;Tallapoosa;x
7423;53;22;41;Koasati;x
7424;179;213;255;Autauga;x
7425;52;42;112;Koroa;x
7426;254;244;116;Wachita;x
7427;44;108;118;Tangipahoa;x
7428;48;154;58;Avoyel;x
7429;243;22;19;Washa;x
7430;253;208;35;SunriseAtakapa;x
7431;130;36;51;Napissa;x
7432;254;173;112;Etowah;x
7433;88;47;49;Kolomi;x
7434;56;46;156;Alapaha;x
7435;184;139;139;Apalachicola;x
7436;0;102;51;Oconee;x
